score,labels
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
65.30523230147898,1
33.212301278085434,1
33.212301278085434,1
34.62568778677135,1
22.79733130266711,0
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
25.789706445089635,0
33.212301278085434,1
43.37994150498113,1
33.212301278085434,1
62.51757562782631,1
20.778448339131785,0
67.84155969946383,1
31.36970230312832,1
34.85011847477554,1
83.06709693036251,1
24.015741322683752,0
28.716494113440426,0
22.816369119227435,0
33.212301278085434,1
33.212301278085434,1
56.1900969125012,1
35.128934055461244,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
53.66711910877301,1
75.89249528614019,1
67.30694700517373,1
50.313532432112346,1
34.96581523148879,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
33.212301278085434,1
59.89516690136983,1
45.974643063026804,1
45.974643063026804,1
45.974643063026804,1
33.212301278085434,1
48.26136568818788,1
63.092081700891164,1
49.26198580903794,1
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
29.387826177908835,0
33.212301278085434,1
45.974643063026804,1
33.212301278085434,1
24.39181461227735,0
45.974643063026804,1
33.212301278085434,1
45.974643063026804,1
67.10983279065033,1
45.974643063026804,1
45.974643063026804,1
37.85675630329878,1
45.974643063026804,1
38.60076820724933,1
45.974643063026804,1
46.70670354581259,1
36.971163816897935,1
36.971163816897935,1
95.51059902044628,1
60.67129651148365,1
66.78995669873905,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
54.87868198597134,1
27.57683272662346,0
27.57683272662346,0
27.57683272662346,0
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
27.57683272662346,0
24.624622989695442,0
44.82754732745536,1
54.87868198597134,1
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
44.82754732745536,1
33.212301278085434,1
24.624622989695442,0
24.624622989695442,0
24.624622989695442,0
44.82754732745536,1
24.624622989695442,0
44.82754732745536,1
24.624622989695442,0
44.82754732745536,1
44.82754732745536,1
24.624622989695442,0
44.82754732745536,1
54.87868198597134,1
33.212301278085434,1
27.57683272662346,0
27.57683272662346,0
27.57683272662346,0
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
27.57683272662346,0
54.87868198597134,1
33.212301278085434,1
35.92306905491667,1
24.624622989695442,0
44.82754732745536,1
33.212301278085434,1
45.142446737498176,1
33.212301278085434,1
27.57683272662346,0
54.87868198597134,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
41.80699294555171,1
16.346905563572665,0
21.611409251729743,0
43.41587912474189,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
42.13445611285492,1
38.82688990252019,1
33.212301278085434,1
33.212301278085434,1
33.212301278085434,1
28.39104915490993,0
38.70907078311362,1
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
15.850548306858961,0
15.850548306858961,0
15.850548306858961,0
15.850548306858961,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
31.38865822126393,1
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
28.094046684463926,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
16.475876501112168,0
44.8690745794602,1
44.8690745794602,1
16.475876501112168,0
16.475876501112168,0
44.8690745794602,1
16.475876501112168,0
16.475876501112168,0
16.475876501112168,0
16.475876501112168,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
32.24626664309616,1
32.24626664309616,1
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
29.51183916309378,0
27.066987581022833,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
30.652235826884485,0
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
29.51183916309378,0
33.281139496047714,1
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
41.61367224723833,1
54.84292760054378,1
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
45.67485262495816,1
29.51183916309378,0
45.67485262495816,1
29.51183916309378,0
45.67485262495816,1
29.51183916309378,0
45.67485262495816,1
29.51183916309378,0
45.67485262495816,1
29.51183916309378,0
45.67485262495816,1
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
29.51183916309378,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
26.05920390120973,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
29.51183916309378,0
50.057851472545266,1
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
29.51183916309378,0
50.057851472545266,1
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
19.504080875447972,0
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
33.281139496047714,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
31.717831441432555,1
16.475876501112168,0
16.475876501112168,0
16.475876501112168,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
27.962976229755014,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
34.36948645585881,1
31.594749344859743,1
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
34.36948645585881,1
34.36948645585881,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
34.36948645585881,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
31.594749344859743,1
34.36948645585881,1
34.36948645585881,1
34.36948645585881,1
34.36948645585881,1
34.36948645585881,1
31.594749344859743,1
21.69061055624192,0
21.69061055624192,0
21.69061055624192,0
34.36948645585881,1
21.69061055624192,0
21.69061055624192,0
21.69061055624192,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
29.51183916309378,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
24.510632449584406,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
23.554140409927143,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
29.51183916309378,0
23.554140409927143,0
23.554140409927143,0
23.554140409927143,0
23.554140409927143,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
29.51183916309378,0
27.040204197068874,0
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
32.1848440765159,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
38.48031481491945,1
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
27.962976229755014,0
42.61151530002412,1
24.510632449584406,0
24.510632449584406,0
